id,name,brewery_id,style,availability,abv
371248,Bohemian Raspberry,2642,Bohemian Pilsener,Limited (brewed once),6.0
231370,Very Seldom Naughty,34963,Belgian Saison,Rotating,5.8
106471,Tripel B (Oaked),27934,Belgian Tripel,Rotating,9.3
198729,Silver & Gose,31066,Leipzig Gose,Rotating,3.5
314353,Banita Blond,48529,American Blonde Ale,Year-round,5.2
306421,Dark Saison,40064,Belgian Saison,Rotating,7.8
325616,Damn Skippy,51806,American Porter,Rotating,7.6
307804,Citramendous,50326,American Imperial IPA,Rotating,8.8
296443,Cup O' Beer,37507,Leipzig Gose,Rotating,4.7
176502,Maui Gold Island IPA,31066,American IPA,Rotating,7.5
126069,210 Ale,33300,American Blonde Ale,Year-round,6.1
227462,El Sputniko,25667,American Imperial Stout,Rotating,9.0
157875,Id,24381,American Lager,Rotating,4.4
57927,Franconia Maibock,17033,German Maibock,Summer,7.09
228072,Sam's Strawberry Shortcake,28255,American Cream Ale,Rotating,5.8
293176,SMaSH Citra Nitro,39248,American IPA,Rotating,7.4
203573,Blind Jake Nitro,43007,American Porter,Rotating,6.0
48579,Freetail Ale,18823,American Amber / Red Ale,Year-round,6.0
48625,Bat Outta Helles,18823,German Helles,Rotating,5.0
332720,Too Cozy,43007,American Imperial Stout,Rotating,9.5
82446,Philosophizer,27934,Belgian Saison,Summer,7.8
136694,Gold,34633,German Kölsch,Year-round,6.0
310918,Barrel-Aged Legion (Jamaican Rum),30949,Russian Imperial Stout,Winter,11.6
296731,Belgian Finkle,25667,American Wild Ale,Rotating,3.0
49149,Primavera Prematura,18823,Belgian Saison,Spring,6.1
265967,Big Rig Blonde,48143,American Blonde Ale,Rotating,6.7
278110,Gose,45647,Leipzig Gose,Rotating,4.7
327514,Funkromancer,34963,American Wild Ale,Rotating,5.41
370162,Rainier Radler,47051,Fruit and Field Beer,Rotating,4.2
270122,1799 Stout,35323,American Stout,Rotating,4.9
307669,Cavernous With Vanilla,47781,American Imperial Stout,Limited (brewed once),12.5
321999,Hamilton Pale Ale,51606,American Pale Ale (APA),Year-round,5.0
280185,True Love,31272,American Wild Ale,Rotating,5.2
244552,Saison De Nefle,34963,Belgian Saison,Rotating,6.0
83343,Einhorn,25667,Berliner Weisse,Summer,3.5
307187,Saturday IPA,31272,American Imperial IPA,Limited (brewed once),8.0
287441,Spindletop Stout,44381,American Stout,Year-round,7.2
90822,Man O' War,31066,American IPA,Year-round,6.5
233852,Mulligan,43320,German Kölsch,Rotating,5.25
335783,Clandestine,28520,American Pale Ale (APA),Rotating,6.5
63018,Humpkin Pumpkin Ale,3080,Pumpkin Beer,Fall,6.8
221580,Valkyrie - Nitro,16759,American Imperial IPA,Rotating,9.2
187247,Derelict IPA,42042,American IPA,Year-round,6.1
192672,Hueco Wit,42555,Belgian Witbier,Rotating,5.0
353735,Summer Wardrobe: Flip Flops,35547,American IPA,Summer,8.0
209823,Tamarind Habanero,43739,Fruit and Field Beer,Rotating,6.0
314354,Nine Flags Amber Ale,48529,American Amber / Red Ale,Year-round,6.3
353510,Unicorn's Revenge,34333,American Blonde Ale,Rotating,6.5
291854,Double Action,46212,American Imperial IPA,Rotating,8.7
327517,Backhoe Sour Brown,48143,Flanders Oud Bruin,Rotating,6.0
339818,Jazz Synthesis,40217,Belgian Saison,Rotating,5.5
353130,Aurastone,24018,Belgian Saison,Rotating,4.9
354310,Cha Cha Blonde Ale,53147,American Blonde Ale,Year-round,5.1
53243,Hop Brewtality,18823,American IPA,Fall,6.9
295828,In The Arms Of Morpheus,40236,American Stout,Rotating,6.1
116863,Hop Over The Moon (Blacklands Malts),27696,American Pale Ale (APA),Rotating,5.1
284465,Final Entropy,24018,German Kölsch,Rotating,5.3
282564,Poblano Wit,35323,American Pale Wheat Ale,Rotating,4.6
232246,Cellarman's Reserve IPA - Simcoe,31272,American IPA,Rotating,7.0
297885,Trade Bait,39953,American IPA,Rotating,6.5
118296,Kim Jong Ale,24916,American IPA,Rotating,6.0
56903,Shamrock Stout,4858,Irish Dry Stout,Spring,6.0
57704,Spirulina Wit,18823,Belgian Witbier,Spring,4.2
60226,Broken Promise,18823,English Pale Ale,Rotating,5.3
61796,Ananke,18823,American Wild Ale,Rotating,5.8
62540,Weiz Guy,22112,German Hefeweizen,Rotating,6.0
62991,Tail Yanker,18823,American Strong Ale,Fall,7.1
64908,Vulcan,24381,American IPA,Rotating,6.5
66261,Snowmageddon,9969,English Oatmeal Stout,Winter,8.5
67136,Mark Of The Yeast,22112,Belgian Quadrupel (Quad),Rotating,11.0
69594,Quakertown Stout,25668,American Imperial Stout,Year-round,9.2
221778,Blue Lacy,38736,American Brown Ale,Rotating,6.1
325444,Tejas Prima,31875,American Lager,Year-round,4.6
263904,Field Equation,46233,American Wild Ale,Rotating,4.7
363562,Lions Share VI,29656,American Strong Ale,Limited (brewed once),11.4
301171,Main St. Kolsch,39446,German Kölsch,Rotating,4.9
310720,Texas Blonde,46663,American Blonde Ale,Year-round,5.6
307681,San Antonio Pale Ale,18823,American Pale Ale (APA),Year-round,5.7
331894,Classique Saison,52084,Belgian Pale Ale,Rotating,6.0
329330,Chinook Single Hop IPA,51972,American IPA,Rotating,6.8
264191,The Belgian Honeypot,45944,Belgian Strong Pale Ale,Rotating,10.5
289869,#MisoThirsty,35323,Belgian Saison,Rotating,6.0
266620,Spottieottiehopalicious,47781,American IPA,Rotating,7.5
184098,Mosquito's Revenge,39611,American Pale Ale (APA),Year-round,5.5
343533,Icon Series: Texas Wheat,337,American Pale Wheat Ale,Rotating,4.9
329787,Yesterday's News,51758,American IPA,Rotating,7.0
324037,Rogue,51327,American Black Ale,Limited (brewed once),5.4
186188,Conspiracy Theory IPA,16759,American IPA,Rotating,6.75
320531,Strawberry Delight,31272,American Blonde Ale,Rotating,5.2
359025,SA Hefe,49120,German Hefeweizen,Year-round,5.4
327883,Dead Man's IPA,25628,American IPA,Rotating,7.3
345314,Extra Special Bitter,39541,English Extra Special / Strong Bitter (ESB),Rotating,6.3
332382,Double Dry Hopped IPA,43548,American IPA,Rotating,7.7
236966,Nomura,43007,American Imperial IPA,Rotating,10.0
370532,Oktoberfest,43320,German Märzen / Oktoberfest,Fall,4.7
281078,Swine Dive IPA,46958,American IPA,Year-round,6.1
179106,Chigoatlé,23090,Chile Beer,Rotating,6.8
151054,Saint Arnold Ale Wagger,337,American Brown Ale,Rotating,5.3
144590,Lightning Bug,32171,American Black Ale,Rotating,6.7
284154,Bramble Folk,37507,American Wild Ale,Rotating,6.3
142490,Les Fleurs Du Mal,34963,German Hefeweizen,Rotating,5.74
316139,Island Baby,24381,American Strong Ale,Limited (brewed once),9.1
192094,Hefeweizen,31377,German Hefeweizen,Year-round,5.2
363913,Peanut Butter Stout,37532,American Imperial Stout,Rotating,8.2
336153,Blueberry Coffee Cake,51758,American Stout,Rotating,8.2
311351,Booberry,50877,American Stout,Year-round,6.8
233580,Saison Batch 3,37083,Belgian Saison,Rotating,6.4
324181,Birthday Sasquatch,31850,English Sweet / Milk Stout,Winter,10.0
101707,Red Headed Stranger,23672,American Amber / Red Ale,Fall,6.3
239795,Hitchcock Blonde,43737,American Blonde Ale,Rotating,4.7
75302,Lupulus IPA,25805,American IPA,Year-round,7.0
75333,Opal,27042,Belgian Pale Ale,Rotating,6.2
75335,Mica,27042,Belgian Saison,Rotating,5.1
293169,SMaSH Belma,39248,American IPA,Rotating,6.9
359392,Teripax,25667,Berliner Weisse,Limited (brewed once),3.0
249246,Spruce Wayne,43107,American Pale Wheat Ale,Rotating,5.6
308140,Lederhosen,45648,American IPA,Limited (brewed once),4.2
353331,Transatlantic Flourish,53055,American Lager,Year-round,6.4
76495,Elda M Milk Stout,24326,English Sweet / Milk Stout,Rotating,6.89
373228,Sigma / B-52 - Brother Shamus,44383,New England IPA,Limited (brewed once),7.0
128262,Blue Bridge Amber,35687,Irish Red Ale,Rotating,4.9
310681,Sprockets,47543,German Altbier,Limited (brewed once),5.3
176214,Dog Ate My Alarm,40236,English Sweet / Milk Stout,Rotating,5.78
353739,Blueberries And Cream FroYo,51758,American IPA,Rotating,6.1
307915,Pecan Pie,28255,Scottish Ale,Rotating,9.3
93192,Heavy Machinery Black IPA,25667,American Black Ale,Year-round,7.0
322360,Darkest Hour - Port Barrel Aged,27403,American Imperial Stout,Limited (brewed once),11.0
353523,Polycarp IPA on Peaches,34333,American Imperial IPA,Rotating,8.2
138732,Drunkin Pumkin,34119,Pumpkin Beer,Rotating,6.8
342102,Reality,51758,American Imperial IPA,Rotating,7.8
80542,Naked Nun,27934,Belgian Witbier,Rotating,5.8
335269,Watermelon Ale 2a.Ed.,24018,Fruit and Field Beer,Limited (brewed once),5.6
77628,Darkest Hour,27403,American Imperial Stout,Winter,9.0
162954,Full Moon Rye IPA,458,American IPA,Year-round,6.2
338709,Amber,52456,American Amber / Red Ale,Year-round,7.2
311809,Oktoberfest,48409,German Märzen / Oktoberfest,Rotating,5.4
302939,Enigmatic Taxa,24018,American Wild Ale,Rotating,6.9
367664,Brutal Summer,40964,American Brut IPA,Rotating,5.8
324316,Bailing Room,43007,American IPA,Rotating,7.2
250577,Sigma APA,44383,American Pale Ale (APA),Year-round,6.1
78519,Cherry Chocolate Double Brown Stout,27403,American Imperial Stout,Winter,8.0
182120,Ampersand,27696,American Porter,Rotating,6.56
209167,Goliad Stout,35022,American Stout,Year-round,6.65
301773,Atomic Alliance,47850,American IPA,Rotating,7.1
78893,Killshot,25805,Scotch Ale / Wee Heavy,Rotating,8.5
78894,Saison De Belgium,25805,Belgian Saison,Rotating,6.4
79037,Great Scot!,28520,Scottish Ale,Year-round,6.8
232399,Liberty Lunch,10284,American IPA,Rotating,5.5
356714,Border Shift,31430,American Lager,Year-round,5.5
80230,Lucky Ol' Sun,23672,Belgian Strong Pale Ale,Spring,5.5
198642,PHP Hoppy Wheat,31066,American Pale Wheat Ale,Rotating,6.1
359376,Shrieking Eel,16088,American IPA,Rotating,7.0
269578,Sunny Day IPA,25628,American IPA,Rotating,6.2
148277,Black IPA,31066,American Black Ale,Rotating,6.5
136313,Hoppy Belgian Wheat,1418,Berliner Weisse,Rotating,4.8
167835,Barleywine,31228,American Barleywine,Rotating,9.8
359367,Dregs,24381,American Wild Ale,Rotating,7.0
264548,Shot Caller,45647,American Barleywine,Rotating,8.3
265966,Anchor Line Amber,48143,Vienna Lager,Rotating,6.5
114246,Sumthin Strawberry,34119,Fruit and Field Beer,Rotating,5.1
138870,Parvati Pale Ale,1418,American Pale Ale (APA),Rotating,5.5
317285,Brandy You're A Fine Girl,26762,German Doppelbock,Limited (brewed once),10.0
243880,Galapagos,39446,Belgian Pale Ale,Rotating,6.3
166749,Trott Line,31850,Belgian Saison,Rotating,6.8
277300,Handle Bier,43007,American Pale Ale (APA),Rotating,5.3
215859,HopSloppy IPA,39548,American Imperial IPA,Rotating,9.5
312575,Brighter Days (DDH w/ Simcoe),37532,American Imperial IPA,Limited (brewed once),9.0
141390,Robert Earl Keen Honey Pils,29568,German Pilsner,Rotating,5.0
163966,Bourbon Barrel Aged Local Coffee Stout,18823,American Stout,Rotating,7.7
311346,Edelweiss,50877,Bohemian Pilsener,Year-round,5.7
209786,Nebulous Tart,43735,Berliner Weisse,Rotating,4.3
85395,Raspberry Ananke,18823,American Wild Ale,Rotating,6.8
289381,Blissed Out,43007,Leipzig Gose,Rotating,4.3
359399,Bière De Gardeless,43107,French Bière de Garde,Rotating,7.0
371474,I Heard the New Batch Sucks,31066,American Imperial IPA,Limited (brewed once),9.0
203571,27.5in,43007,American IPA,Rotating,7.5
304344,Monty's Pale Ale,31272,American Pale Ale (APA),Year-round,5.2
82681,Jackalope Brown Ale,28181,American Brown Ale,Year-round,5.8
82904,Jittery Monk Coffee Dubbel,23090,Belgian Dubbel,Rotating,8.0
330855,Hoppy Golden Ale,49549,Belgian Strong Pale Ale,Rotating,8.6
342101,Soul,51758,American Imperial Stout,Rotating,8.2
178882,Braindead Red,39446,American Amber / Red Ale,Rotating,6.0
257692,Citrus Ginger Gose,24326,Leipzig Gose,Rotating,5.9
247383,Corpus Christi V9,35323,American Porter,Rotating,4.9
261142,Caber Tossing,758,Scotch Ale / Wee Heavy,Winter,7.5
287440,Jerrylo Belgian,44381,Belgian Tripel,Rotating,9.5
372780,Wynnsborough,50039,American Pale Ale (APA),Rotating,5.3
175812,Anodyne,30128,American Wheatwine Ale,Rotating,9.0
101982,Omniscience & Proselytism,24018,American Wild Ale,Rotating,5.0
249693,Beach Bear,39548,American Pale Ale (APA),Summer,5.8
356018,Threat Level Midnight,52077,Russian Imperial Stout,Limited (brewed once),11.8
321824,Roasted Pecan Coffee Porter (2017 Pro-Am),24326,American Porter,Limited (brewed once),6.2
356819,Summer Recess,46377,American Adjunct Lager,Limited (brewed once),4.7
358450,Cerveza Sin Frontera - Cognac Barrel Aged,24018,Belgian Saison,Limited (brewed once),6.7
254593,Oktoberfest,39248,German Märzen / Oktoberfest,Fall,5.4
244742,Czech Czech,35964,Bohemian Pilsener,Rotating,4.9
325363,Spruce Tip IPA,36212,American IPA,Winter,7.1
338242,Mango Pineapple Trajectory,37532,American Imperial IPA,Rotating,8.2
86268,Burnout Rye IPA,25628,American IPA,Year-round,6.8
345526,Pre-Prohibition Style Pilsner,52779,American Lager,Year-round,5.3
312219,Grand Cru,49549,Belgian Tripel,Year-round,8.6
171749,Rhine Pale Ale,37532,American Pale Ale (APA),Rotating,5.7
333259,Hop Explorer 18,37532,American IPA,Limited (brewed once),7.5
301704,Lager,49210,German Pilsner,Year-round,4.8
123805,Kadigan,27400,American Blonde Ale,Year-round,5.2
307077,Gimme Da Gold Pale Ale,43696,American Pale Ale (APA),Rotating,5.5
306131,Full Grown Jack,40064,Herb and Spice Beer,Fall,12.1
362560,Hillcountry Farmhouse Saison,53576,Belgian Saison,Year-round,5.0
157936,Splintercat,2642,Russian Imperial Stout,Rotating,10.5
334732,Frag Out,51902,Belgian Saison,Year-round,8.4
87497,Wintervention,28520,Winter Warmer,Winter,10.0
283751,All The Pulp New England Style IPA,41762,American IPA,Rotating,6.8
166776,Misty Mountain Hop,2642,American Amber / Red Ale,Rotating,6.25
334718,Sheep In Sheep's Clothing,45648,American IPA,Rotating,6.9
370476,Coffee Camaro,46233,American Porter,Rotating,5.0
348382,Splat!,51758,American IPA,Rotating,6.5
363900,Mai Tai Double FroYo,51758,American Imperial IPA,Rotating,8.1
223327,GLG-20,40952,Russian Imperial Stout,Rotating,12.5
176216,Putin's Revenge,40236,Russian Imperial Stout,Rotating,14.0
304737,Fancy Pants,46198,German Pilsner,Rotating,5.3
339668,Don’t Haze me Bro,40236,American Imperial IPA,Rotating,8.4
359107,Art of Pastry- Rebecca Creek BA w/ Vanilla,47781,American Imperial Stout,Limited (brewed once),14.7
318322,Space Train (Bourbon Barrel Aged),46198,American IPA,Limited (brewed once),5.5
230043,Nut Brown Ale,45335,American Brown Ale,Year-round,5.8
88158,Mother's Little Fracker,30128,American Stout,Rotating,7.75
343787,Transcendence,31875,American IPA,Year-round,6.8
241505,Porter Of Texas City,42321,American Porter,Rotating,6.5
209843,BrrWinter Weisse,43739,Berliner Weisse,Winter,3.5
223608,Frühlingzeit,39446,German Altbier,Spring,5.6
172605,White Raz,28255,Belgian Witbier,Rotating,5.8
217478,Urban Funkhouse,37507,Belgian Saison,Rotating,7.2
167329,Quad Twenty,18823,Belgian Quadrupel (Quad),Rotating,8.6
329606,Saladobock,44928,German Doppelbock,Rotating,8.0
223321,Gan Ceann Pumpkin Stout,40952,Pumpkin Beer,Fall,9.0
336744,Arc Reactor,23564,Belgian Tripel,Limited (brewed once),10.55
331882,Boone,47537,American IPA,Limited (brewed once),7.3
245451,Golden Triangle,46786,Belgian Saison,Year-round,7.0
311545,Oktoberfest,48514,German Märzen / Oktoberfest,Rotating,5.5
361402,DDH IPA Series 3,40064,American IPA,Rotating,7.2
357277,Spitfire Golden Ale,51050,American Blonde Ale,Year-round,5.76
88854,El Cedro,24018,Belgian Saison,Rotating,8.0
327834,Memory Hole,39446,American Barleywine,Winter,10.9
264462,Winston,47537,American Stout,Rotating,6.7
361981,Kokytus,31272,American Imperial Stout,Limited (brewed once),13.8
308572,Barrel Aged Farmhouse Ale,31850,American Wild Ale,Limited (brewed once),8.3
209093,Sanguine Dare,2642,American Wild Ale,Rotating,4.7
256306,Bull's English Brown Ale With Coffee & Cinnamon,41762,English Brown Ale,Winter,5.5
344618,Hit Me Hazy One More Time,45647,New England IPA,Limited (brewed once),6.6
254473,You Fine Tho,43098,American Imperial IPA,Rotating,7.4
109797,Double Dry Hopped Hopadillo,26762,American IPA,Rotating,6.7
353328,Beets By Drew,53055,Fruit and Field Beer,Rotating,5.0
337751,Long Live The King,47781,English Sweet / Milk Stout,Limited (brewed once),8.5
148355,Promised Land,34333,Belgian Pale Ale,Rotating,7.0
314356,Angry Axe IPA,48529,American IPA,Year-round,6.4
303547,Ephyra,45944,American Imperial IPA,Year-round,9.0
314808,Zombie Dragon,2642,American IPA,Rotating,7.4
197085,Nitemare Before Xmas,34119,American Imperial Stout,Rotating,10.68
128331,Truffle Dee,24381,American Amber / Red Ale,Rotating,6.0
267398,Trackdown,48342,American Porter,Year-round,5.5
92479,Scotch Ale,29440,Scotch Ale / Wee Heavy,Year-round,8.17
178249,Saison Of Liberty,37532,Belgian Saison,Rotating,5.0
229461,LightSwitch Lager,14908,American Light Lager,Year-round,3.5
346604,Blackberry Ale Mary,27400,Belgian Pale Ale,Limited (brewed once),4.2
311352,Hawaiian Fog,50877,American IPA,Year-round,5.6
358269,Adjunct Professor Black Coffee,35964,American Stout,Rotating,6.1
246570,Bohemian Lager,46725,American Light Lager,Year-round,5.0
367798,"(512) Burst IPA w/ Cucumber, Lime and Sea Salt",17863,American IPA,Limited (brewed once),5.7
136238,Zwickweisen,16088,German Hefeweizen,Rotating,4.2
223611,Castaway Blonde Ale,27934,Belgian Blonde Ale,Summer,6.7
163909,AstroTurf,28784,American Cream Ale,Rotating,5.1
244447,The Roxy,16088,Belgian Saison,Rotating,4.5
128257,Excelsior!,35687,American IPA,Rotating,6.5
317589,Everyday Value,37532,American IPA,Rotating,4.2
92675,(512) Cab Tripel,17863,Belgian Tripel,Rotating,9.5
309214,Azacca Dry Hopped Pale Ale,39611,American Pale Ale (APA),Limited (brewed once),5.8
270235,Black Currant Bexarliner,18823,Berliner Weisse,Rotating,6.1
146722,Sangre Y Miel,30128,American Wild Ale,Rotating,7.0
235145,Watermelon Gose,35022,Leipzig Gose,Summer,5.2
158461,Chocolate Stout,38264,American Stout,Year-round,5.8
91632,Brown Ale,31228,American Brown Ale,Rotating,7.0
260788,Centinnial IPA,23564,American IPA,Rotating,7.0
92697,The Jabberwocky,30380,American Imperial IPA,Rotating,8.2
154356,Hop Dead Gorgeous,32581,American Black Ale,Rotating,6.8
271031,Ramathorn,47537,German Kölsch,Rotating,7.3
331378,Sacred Vessel,24018,Belgian Saison,Limited (brewed once),9.5
318315,Threat Level Midnight,39611,Baltic Porter,Limited (brewed once),8.0
340907,History Earned,37532,American IPA,Rotating,6.7
244743,Hop Totem,35964,American IPA,Summer,6.7
134774,Siesta,25622,Fruit and Field Beer,Summer,5.5
258553,Texas Xmas Ale Creme Brulee,41762,American Imperial Stout,Winter,8.3
306348,Raspberry Breakfast Stout,31066,American Stout,Rotating,5.4
332650,Hoppy Pale Lager,35547,American Lager,Year-round,5.5
110873,Merry Christmas,32171,Herb and Spice Beer,Winter,7.9
117545,Zythophile Azacca,30380,American IPA,Rotating,6.6
336155,Vanilla Cinnamon Milk Stout,51758,English Sweet / Milk Stout,Rotating,8.3
173487,Foudreweizen,24018,Belgian Saison,Rotating,5.6
283651,Swamp City,43737,Leipzig Gose,Rotating,4.3
102902,KCCO Amber Ale,32990,American Amber / Red Ale,Year-round,5.0
320683,You Better Watch Stout,51405,American Stout,Rotating,6.0
212560,Planet Caravan,2642,American IPA,Winter,6.8
151813,Hoppy Diver,10284,American IPA,Summer,4.6
247371,Urban Chicken,44036,Belgian Saison,Rotating,4.9
372760,Chisolm Pale,52724,American Pale Ale (APA),Rotating,5.7
340180,Celis Raspberry,49549,Belgian Witbier,Summer,5.0
92941,Viking Metal,24018,Smoke Beer,Rotating,8.3
367070,Watermelon IPA,38139,American IPA,Rotating,6.5
259328,Les Saison Des Mures,32581,Belgian Saison,Rotating,6.0
264461,Amarillo,47537,American IPA,Rotating,7.5
